Class,Region ID,Centroid X,Centroid Y,Orientation,Percent Filled,Aspect Ratio
j card,10,324.222,220,1.5708,100,1
j card,11,350.222,219,1.5708,100,1
j card,12,337.222,219,1.5708,100,1
j card,13,0,0,0,0,0
j card,14,457.797,224.766,0.334727,100,0.745283
j card,15,0,0,0,0,0
j card,16,0,0,0,0,0
j card,17,0,0,0,0,0
j card,18,463.669,204.375,-0.0545633,100,0.297297
j card,19,295.234,224.913,-0.210231,100,0.749609
j card,1,323.222,295.444,0.248211,100,0.5
j card,2,327.5,281,1.5708,100,2
j card,3,443.524,292.59,-1.08354,100,1
j card,4,337.778,273,1.5708,100,1
j card,5,0,0,0,0,0
j card,6,0,0,0,0,0
j card,7,415.333,268.667,0.785398,100,2
j card,8,347.778,265.556,0.248211,100,0.5
j card,9,483.7,278.295,1.26044,100,1.51923
j card,10,0,0,0,0,0
j card,11,0,0,0,0,0
j card,12,326.133,221.133,0.785398,100,1.5
j card,13,351.556,219.778,1.32258,100,2
j card,14,338.667,219.833,0.354313,100,1
j card,15,428.667,215.333,0.785398,100,2
j card,16,458.699,225.417,0.408586,100,0.788618
j card,17,0,0,0,0,0
j card,18,0,0,0,0,0
j card,19,465.058,204.953,-0.0572642,100,0.275218
j card,20,491.613,191.538,1.16398,100,1.72581
j card,21,473.5,188.458,0,100,0.142857
j card,22,463.5,188.458,1.08997e-11,100,0.125
j card,23,448.5,188.417,0,100,0.0666667
j card,24,294.539,224.74,-0.215703,100,0.749609
j card,1,0,0,0,0,0
j card,2,271.63,298.741,1.46386,100,3.36364
j card,3,297.776,284.995,-0.03475,100,0.193548
j card,4,313.619,268.238,1.32064,100,5.6
j card,5,303.228,260.667,-0.126389,100,0.288136
j card,6,284.568,220.084,0.499276,100,2.76974
j card,7,320.876,198.074,-1.48493,100,1.71429
j card,8,278.155,192.348,-0.409153,100,0.714286
j card,9,0,0,0,0,0
j card,10,0,0,0,0,0
j card,11,0,0,0,0,0
j card,12,421.444,52.7778,-1.32258,100,3
j card,13,0,0,0,0,0
j card,14,173.272,223.971,-1.26271,100,0.989669
j card,1,0,0,0,0,0
j card,2,316.061,316.394,1.3761,100,1.5
j card,3,0,0,0,0,0
j card,4,268.667,302.733,1.12866,100,4
j card,5,295.37,287.401,-0.0244877,100,0.225806
j card,6,310.833,270.167,1.28851,100,5.16667
j card,7,300.16,262.531,-0.241603,100,0.461538
j card,8,281.409,221.82,0.514154,100,2.76667
j card,9,318.023,200.39,-1.41094,100,1.66667
j card,10,274.436,193.773,-0.412998,100,0.625
j card,11,479.111,15.25,-1.54477,100,2.5
j card,12,173.381,223.581,-1.25637,100,0.989669
j card,1,324.905,285.095,0.785398,100,1
j card,2,442.268,296.153,-1.09934,100,0.979167
j card,3,335.467,276.4,0.19961,100,1.33333
j card,4,414.333,272.333,-0.785398,100,0.5
j card,5,0,0,0,0,0
j card,6,427.333,272,1.5708,100,1
j card,7,345.25,269.333,-0.982794,100,0.8
j card,8,483.312,281.545,1.21987,100,1.48246
j card,9,417.333,225.333,-0.785398,100,0.5
j card,10,323.222,224,1.5708,100,1
j card,11,349.333,222.75,0.588003,100,1
j card,12,336.222,223,1.5708,100,1
j card,13,0,0,0,0,0
j card,14,457.489,228.032,0.358491,100,0.754717
j card,15,437.667,210.333,0.785398,100,2
j card,16,463.559,207.407,-0.0394953,100,0.261905
j card,17,295.53,224.859,-0.208513,100,0.749609
j card,1,320.778,299.556,0.248211,100,0.5
j card,2,324.905,285.095,0.785398,100,1
j card,3,442.276,296.126,-1.1113,100,0.974074
j card,4,335.467,276.4,0.19961,100,1.33333
j card,5,0,0,0,0,0
j card,6,0,0,0,0,0
j card,7,427.333,271.667,0.785398,100,2
j card,8,345.25,269.333,-0.982794,100,0.8
j card,9,483.228,281.579,1.22359,100,1.38525
j card,10,417.333,225.333,-0.785398,100,0.5
j card,11,323.222,224,1.5708,100,1
j card,12,349.333,222.75,0.588003,100,1
j card,13,336.222,223,1.5708,100,1
j card,14,0,0,0,0,0
j card,15,457.456,227.985,0.367468,100,0.754717
j card,16,0,0,0,0,0
j card,17,444.667,203.667,-0.785398,100,0.5
j card,18,463.761,207.423,-0.0487805,100,0.282051
j card,19,478.469,192.612,0.101304,100,5.41608
j card,20,294.902,224.706,-0.210463,100,0.749609
j card,1,0,0,0,0,0
j card,2,0,0,0,0,0
j card,3,269.467,301.733,1.48597,100,3.4
j card,4,295.396,287.419,-0.02586,100,0.225806
j card,5,311.75,270.5,1.23343,100,5.2
j card,6,301,262.354,-0.160826,100,0.392857
j card,7,282.495,221.923,0.508353,100,2.80041
j card,8,317.585,202.129,-1.53803,100,2.06383
j card,9,275.586,194.219,-0.422251,100,1.5
j card,10,0,0,0,0,0
j card,11,0,0,0,0,5
j card,12,405.5,67.5,1.5708,100,1
j card,13,0,0,0,0,0
j card,14,430.333,43.3333,-0.785398,100,0.3
j card,15,0,0,0,0,0
j card,16,171.376,224.57,-1.28062,100,1
j card,1,301.303,222.753,-0.206114,100,0.749609
j card,1,300.845,222.567,-0.210499,100,1.33403
j card,1,300.47,222.48,-0.214207,100,0.749609
j card,1,300.831,222.553,-0.21053,100,1.33403
j card,1,0,0,0,0,0
j card,2,300.721,222.434,-0.211784,100,1.33403
j card,1,300.623,222.477,-0.213032,100,1.33403
j card,1,302.665,223.688,-0.194484,100,1.33403
j card,1,305.127,225.362,-0.171096,100,1.33403
j card,1,303.78,224.92,-0.185146,100,0.749609
j card,1,303.78,224.92,-0.185146,100,0.749609
j card,1,0,0,0,0,0
j card,2,0,0,0,0,0
j card,3,326.333,274,1.5708,100,1
j card,4,0,0,0,0,0
j card,5,432.553,276.645,-1.12017,100,1.00158
j card,6,343.333,258.667,0.785398,100,2
j card,7,470.097,260.893,1.2031,100,1.41887
j card,8,0,0,0,0,0
j card,9,332.5,218.5,0,100,1
j card,10,0,0,0,0,0
j card,11,0,0,0,0,0
j card,12,442.286,213.922,0.281584,100,0.738095
j card,13,0,0,0,0,0
j card,14,447.535,194.741,-0.144062,100,0.27835
j card,15,430,180.5,-0.039915,100,0.0833333
j card,16,445.267,179.467,-0.0848249,100,0.333333
j card,17,454.778,178.444,-0.248211,100,0.333333
j card,18,472.167,179.841,1.20381,100,1.85714
j card,19,291.064,222.906,-0.257541,100,0.749609
j card,1,0,0,0,0,0
j card,2,277.333,292.667,0.785398,100,4.25
j card,3,297.397,277.965,-0.110503,100,0.187755
j card,4,0,0,0,0,0
j card,5,0,0,0,0,0
j card,6,0,0,0,0,0
j card,7,0,0,0,0,0
j card,8,301.75,255.708,-0.297082,100,0.444444
j card,9,282.823,221.345,0.430305,100,2.85321
j card,10,310.5,212.5,-0.321751,100,0.5
j card,11,0,0,0,0,0
j card,12,275.242,197.35,-0.522619,100,0.462963
j card,13,312.082,198.816,1.00524,100,2.33333
j card,14,313.64,176.3,1.36789,100,4.31818
j card,15,415.5,131,1.5708,100,2
j card,16,0,0,0,0,0
j card,17,408.5,73.5,1.5708,100,1
j card,18,0,0,0,0,0
j card,19,0,0,0,0,0
j card,20,172.744,227.792,-1.33432,100,0.926931
j card,1,0,0,0,0,0
j card,2,273.333,292.667,0.785398,100,2.5
j card,3,294.131,277.604,-0.109694,100,0.22158
j card,4,308.444,262.222,1.32258,100,0.333333
j card,5,0,0,0,0,0
j card,6,298.179,255.333,-0.376026,100,0.375
j card,7,279.03,220.431,0.439004,100,2.81638
j card,8,271.216,196.085,-0.503499,100,0.75
j card,9,308.683,197.613,1.45187,100,1.61538
j card,10,173.821,226.05,-1.29959,100,1.07883
